,CCNumber,CrimeCode,Description,Inside_Outside,Weapon,Location,Old_District,Neighborhood,Day sin,Day cos,Year sin,Year cos,Latitude,Longitude
2024-11-07 12:00:00,7980295.5,54.224136,8.0,2.0,22.0,11852.471,4.0979056,125.647354,-0.9042512,-17.650555,-0.74484354,0.67606246,39.319103,-76.61354
2024-11-07 13:00:00,7980295.5,54.333332,8.0,2.0,22.0,12047.654,4.0,128.48499,-1.0341531,-2.4336073,-0.7442615,0.6767406,39.317673,-76.61337
2024-11-07 14:00:00,7980295.5,53.675488,8.0,2.0,22.0,12044.179,4.0,126.87207,-5.893234,-0.93108577,-0.74363834,0.6773721,39.316868,-76.61414
2024-11-07 15:00:00,7980295.5,53.465637,8.0,2.0,22.0,11987.7295,4.1666665,126.361786,-5.893234,-0.7111542,-0.7430326,0.6779647,39.315502,-76.615456
2024-11-07 16:00:00,7980295.5,53.48765,8.0,2.0,22.0,11952.898,4.0,130.67673,-5.893234,-0.4111846,-0.7424263,0.678599,39.31775,-76.61439
2024-11-07 17:00:00,7980295.5,52.725594,8.0,2.0,22.0,12048.47,4.020523,130.10649,-5.893234,-0.09678703,-0.7419349,0.67923397,39.317158,-76.61215
2024-11-07 18:00:00,7980295.5,52.335747,8.0,2.0,22.0,12219.404,4.0,125.60591,-5.893234,0.30651405,-0.7414229,0.679725,39.317158,-76.61139
2024-11-07 19:00:00,7980295.5,52.5,8.0,2.0,22.0,12178.697,4.14728,127.4909,-5.893234,0.5489181,-0.7409145,0.6799255,39.31678,-76.61273
2024-11-07 20:00:00,7980295.5,52.09038,8.0,2.0,22.0,12020.0625,4.0,126.06394,-0.9800362,0.69903123,-0.74039704,0.68011963,39.31585,-76.6096
2024-11-07 21:00:00,7980295.5,50.179413,8.0,2.0,22.0,12189.365,4.168332,129.17653,-0.81368756,0.79000527,-0.73995835,0.68030953,39.317005,-76.61236
2024-11-07 22:00:00,7980295.5,50.5,7.5,2.0,22.0,12264.244,4.1971154,129.05864,-0.5470065,0.8360494,-0.7395157,0.6805872,39.31626,-76.61373
2024-11-07 23:00:00,7980295.5,50.747265,7.941192,2.0,21.875559,12132.525,4.1385226,125.50999,-0.24284345,0.8234478,-0.7390982,0.68100524,39.316273,-76.610504
2024-11-08 00:00:00,7980295.5,52.580257,7.322756,2.0,22.0,11946.87,4.2,127.425476,-0.0024070784,0.7630094,-0.7386557,0.68146694,39.317024,-76.61223
2024-11-08 01:00:00,7980295.5,52.0,8.0,2.0,22.0,11891.176,4.0,130.68077,0.19290899,0.63130987,-0.7381747,0.68191934,39.31633,-76.61156
2024-11-08 02:00:00,7980295.5,52.0,7.3333335,2.0,22.0,11961.391,4.0,123.89848,0.45413634,0.42419395,-0.73775995,0.68236846,39.316235,-76.612144
2024-11-08 03:00:00,7980295.5,51.292835,7.866377,2.0,22.0,11870.085,4.0,124.84066,0.6604535,0.08527303,-0.73732966,0.6829056,39.315582,-76.61068
2024-11-08 04:00:00,7980295.5,53.0,7.2551928,2.0,22.0,12053.247,4.0,126.68994,0.76991796,-0.25631723,-0.73687375,0.6834599,39.31622,-76.61225
2024-11-08 05:00:00,7980295.5,52.638683,7.5666175,2.0,22.0,12331.136,4.072389,127.7571,0.7534277,-0.6039778,-0.7363539,0.68397707,39.31655,-76.61266
2024-11-08 06:00:00,7980295.5,53.632458,7.7167883,2.0,22.0,12234.218,4.162904,127.22962,0.619103,-0.8336231,-0.735656,0.6845384,39.316658,-76.61225
2024-11-08 07:00:00,7980295.5,54.0,7.746729,2.0,22.0,11803.714,3.9777532,127.10467,0.350443,-0.9935194,-0.73496926,0.68524134,39.31704,-76.612404
2024-11-08 08:00:00,7980295.5,53.852657,8.0,2.0,22.0,11877.214,4.0,129.39203,0.05633373,-17.650555,-0.7342822,0.68595046,39.3184,-76.61213
2024-11-08 09:00:00,7980295.5,53.76365,8.0,2.0,22.0,12343.3955,4.0,128.02592,-0.09984084,-17.650555,-0.7335956,0.686679,39.31802,-76.61291
2024-11-08 10:00:00,7980295.5,54.137833,8.0,2.0,22.0,11766.488,4.0,127.076164,-0.3699806,-17.650555,-0.7332039,0.68735194,39.317238,-76.61356
2024-11-08 11:00:00,7980295.5,54.41649,8.0,2.0,22.0,12365.451,3.9368093,127.61755,-0.6603627,-17.650555,-0.73286086,0.6879673,39.317337,-76.61252
2024-11-08 12:00:00,7980295.5,54.306698,8.0,2.0,22.0,12174.517,4.0,128.18478,-0.8989187,-17.650555,-0.7324991,0.6885318,39.318413,-76.6136
2024-11-08 13:00:00,7980295.5,54.15667,8.0,2.0,22.0,12140.763,4.0,127.6595,-1.0316153,-17.650555,-0.7321547,0.68917656,39.318092,-76.61308
2024-11-08 14:00:00,7980295.5,54.0,8.0,2.0,22.0,12359.427,3.888959,127.27806,-5.893234,-0.95068735,-0.7317117,0.68975514,39.31936,-76.612755
2024-11-08 15:00:00,7980295.5,53.07237,8.0,2.0,22.0,12054.805,4.0,128.25885,-5.893234,-0.7491555,-0.7312186,0.6902212,39.317204,-76.61302
2024-11-08 16:00:00,7980295.5,52.236237,8.0,2.0,22.0,12369.729,4.0,129.82985,-5.893234,-0.44664446,-0.7306836,0.69065166,39.316372,-76.61446
2024-11-08 17:00:00,7980295.5,50.78883,8.0,2.0,22.0,12351.475,3.944113,127.05452,-5.893234,-0.1341744,-0.7302049,0.6911152,39.319084,-76.61127
2024-11-08 18:00:00,7980295.5,51.17555,8.0,2.0,22.0,11862.469,4.1599255,127.42805,-5.893234,0.25881904,-0.72959644,0.6915788,39.31577,-76.61243
2024-11-08 19:00:00,7980295.5,51.32982,8.0,2.0,22.0,12356.048,4.0,127.54289,-5.893234,0.515773,-0.7287691,0.69203913,39.316708,-76.61387
2024-11-08 20:00:00,7980295.5,50.97029,8.0,2.0,22.0,11856.418,4.0,128.2163,-0.9763184,0.66445005,-0.7279648,0.69245386,39.316105,-76.613716
2024-11-08 21:00:00,7980295.5,51.75532,8.0,2.0,22.0,11896.916,4.133019,125.6463,-0.8068808,0.76958495,-0.72714216,0.69290817,39.316772,-76.612526
2024-11-08 22:00:00,7980295.5,50.921215,8.0,2.0,22.0,12165.606,4.109991,129.50133,-0.54640824,0.80638975,-0.7263479,0.6933658,39.31716,-76.612366
2024-11-08 23:00:00,7980295.5,50.242954,7.5189457,2.0,22.0,12053.148,4.0333285,128.81375,-0.23514044,0.79481995,-0.72583187,0.6941172,39.3167,-76.61182
2024-11-09 00:00:00,7980295.5,50.5,7.8770156,2.0,22.0,12181.934,4.2,125.94852,-0.0025331774,0.751778,-0.72538203,0.6951635,39.31598,-76.611435
2024-11-09 01:00:00,7980295.5,50.88218,7.9633617,2.0,22.0,12274.964,4.0,124.86289,0.20277852,0.59395206,-0.7248421,0.69617903,39.317104,-76.610504
2024-11-09 02:00:00,7980295.5,50.0,8.0,2.0,22.0,12088.662,4.0,126.0,0.45832568,0.3825223,-0.7243137,0.6971516,39.316803,-76.609924
2024-11-09 03:00:00,7980295.5,51.460133,7.7597585,2.0,22.0,12208.2705,4.121123,125.61805,0.6737131,0.051835194,-0.7237565,0.69823515,39.317616,-76.6108
2024-11-09 04:00:00,7980295.5,51.75397,8.0,2.0,22.0,12254.019,3.8809505,133.35074,0.7730123,-0.28582582,-0.7231802,0.6992123,39.31774,-76.61113
2024-11-09 05:00:00,7980295.5,52.54737,8.0,2.0,22.0,12263.958,4.0,126.0,0.76763535,-0.63766235,-0.7226161,0.7001963,39.31822,-76.6122
2024-11-09 06:00:00,7980295.5,53.616367,8.0,2.0,22.0,11858.14,4.0,128.1619,0.62942386,-0.88332623,-0.72204185,0.70113534,39.316315,-76.613884
2024-11-09 07:00:00,7980295.5,53.666668,8.0,2.0,22.0,12018.94,3.9480557,126.2257,0.3599582,-0.99856675,-0.72168213,0.7020338,39.317867,-76.61205
2024-11-09 08:00:00,7980295.5,53.825993,8.0,2.0,22.0,12238.452,4.0,126.84711,0.06919635,-17.650555,-0.7214352,0.7027547,39.31707,-76.6136
2024-11-09 09:00:00,7980295.5,53.230232,8.0,2.0,22.0,12219.265,3.8234434,128.41101,-0.09349105,-17.650555,-0.72119266,0.7035422,39.31739,-76.61216
2024-11-09 10:00:00,7980295.5,53.402184,8.0,2.0,22.0,12289.937,4.0,133.33221,-0.36470768,-17.650555,-0.72091043,0.7043186,39.317905,-76.61291
2024-11-09 11:00:00,7980295.5,53.454014,8.0,2.0,22.0,12047.864,4.0,132.32816,-0.6513474,-17.650555,-0.7205302,0.70503694,39.31924,-76.61298
2024-11-09 12:00:00,7980295.5,53.754173,8.0,2.0,22.0,12206.188,3.9228146,131.09995,-0.8940934,-17.650555,-0.7197747,0.70561725,39.318226,-76.613594
2024-11-09 13:00:00,7980295.5,53.333332,8.0,2.0,22.0,12050.889,4.0,130.62436,-1.022822,-17.650555,-0.7190269,0.7062149,39.31802,-76.613556
2024-11-09 14:00:00,7980295.5,53.25,8.0,2.0,22.0,12296.756,4.0,131.47156,-5.893234,-0.982022,-0.71829015,0.70679075,39.317753,-76.61243
2024-11-09 15:00:00,7980295.5,53.5,8.0,2.0,22.0,12242.658,4.0,135.2022,-5.893234,-0.78926724,-0.7175285,0.70730895,39.317398,-76.61343
2024-11-09 16:00:00,7980295.5,51.440723,8.0,2.0,22.0,12264.797,4.085325,131.75513,-5.893234,-0.5,-0.71706563,0.70765376,39.31903,-76.61261
2024-11-09 17:00:00,7980295.5,51.626842,8.0,2.0,22.0,12452.577,4.0,130.28793,-5.893234,-0.16779469,-0.7166727,0.7079804,39.31807,-76.61353
2024-11-09 18:00:00,7980295.5,50.0,8.0,2.0,22.0,12020.033,4.166693,129.0,-5.893234,0.18657887,-0.7163138,0.70828813,39.31651,-76.612686
2024-11-09 19:00:00,7980295.5,50.1929,8.0,2.0,22.0,12566.54,4.0,131.4808,-5.893234,0.49564955,-0.7159584,0.7085933,39.317482,-76.61079
2024-11-09 20:00:00,7980295.5,50.0,8.0,2.0,21.69595,11995.685,4.095348,133.10904,-0.97658104,0.6470163,-0.71548426,0.7089043,39.316666,-76.610954
2024-11-09 21:00:00,7980295.5,50.35635,8.0,2.0,22.0,12157.798,4.155837,129.17023,-0.79870313,0.7555189,-0.7147932,0.70925176,39.317528,-76.613
2024-11-09 22:00:00,7980295.5,50.5,8.0,2.0,22.0,12420.824,4.0,131.6944,-0.5372952,0.7885877,-0.71407866,0.7096134,39.317596,-76.6109
2024-11-09 23:00:00,7980295.5,49.850937,8.0,2.0,22.0,12194.088,4.0,128.65579,-0.22340178,0.77983326,-0.7133539,0.70996237,39.31669,-76.611626
2024-11-10 00:00:00,7980295.5,50.980362,7.7585754,2.0,22.0,12283.334,4.0,130.9885,-1.7966131e-06,0.73093134,-0.7126328,0.71041524,39.31669,-76.61209
2024-11-10 01:00:00,7980295.5,51.0,8.0,2.0,22.0,12211.348,3.857143,133.7033,0.21021612,0.57793397,-0.7120947,0.7109928,39.31598,-76.61035
2024-11-10 02:00:00,7980295.5,51.0,8.0,2.0,22.0,12016.759,4.0,127.895035,0.4978949,0.35901195,-0.7116917,0.7116127,39.3168,-76.60965
2024-11-10 03:00:00,7980295.5,51.24947,7.90853,2.0,22.0,12178.852,3.9132154,129.78214,0.70096177,0.0069003226,-0.71126825,0.7121805,39.318523,-76.6103
2024-11-10 04:00:00,7980295.5,51.0,8.0,2.0,22.0,11951.291,3.9185367,132.28024,0.7969461,-0.34096497,-0.710839,0.7128026,39.319366,-76.61012
2024-11-10 05:00:00,7980295.5,52.0,8.0,2.0,22.0,12024.641,3.8898723,130.29175,0.7905307,-0.65794724,-0.71044815,0.7131796,39.317398,-76.61271
2024-11-10 06:00:00,7980295.5,53.0,8.0,2.0,22.0,12219.65,3.8275893,126.0,0.64428216,-0.90325254,-0.7101173,0.7135783,39.31682,-76.61221
2024-11-10 07:00:00,7980295.5,52.8606,8.0,2.0,22.0,12091.066,4.0,130.98991,0.37522316,-1.2113738,-0.70979226,0.71397704,39.316547,-76.61313
2024-11-10 08:00:00,7980295.5,52.5,8.0,2.0,22.0,12004.614,3.925556,129.57578,0.08504615,-17.650555,-0.709444,0.71436036,39.317158,-76.61344
2024-11-10 09:00:00,7980295.5,52.761158,8.0,2.0,22.0,12271.104,4.0,134.0884,-0.08719561,-17.650555,-0.7091417,0.7149011,39.31821,-76.612
2024-11-10 10:00:00,7980295.5,52.5,8.0,2.0,22.0,12139.757,3.6666667,132.0823,-0.35830402,-17.650555,-0.7087827,0.7155428,39.320236,-76.61169
2024-11-10 11:00:00,7980295.5,53.009224,8.0,2.0,22.0,12077.638,3.872933,130.64603,-0.64477473,-17.650555,-0.7084431,0.7162027,39.31812,-76.61287
2024-11-10 12:00:00,7980295.5,53.34663,8.0,2.0,22.0,12151.988,3.7803173,132.18947,-0.8879088,-17.650555,-0.70806926,0.71694225,39.31962,-76.61212
2024-11-10 13:00:00,7980295.5,53.417366,8.0,2.0,22.0,12306.999,3.8741913,135.62001,-1.0151128,-17.650555,-0.7076921,0.717487,39.31831,-76.61163
2024-11-10 14:00:00,7980295.5,53.333332,8.0,2.0,22.0,12318.597,3.9311318,132.49048,-5.893234,-0.9846106,-0.70737284,0.7178194,39.317924,-76.611176
2024-11-10 15:00:00,7980295.5,51.0,8.0,2.0,22.0,12377.451,4.0,131.41115,-5.893234,-0.7950782,-0.70703185,0.718134,39.318615,-76.61292
2024-11-10 16:00:00,7980295.5,52.58659,8.0,2.0,22.0,12350.6,3.857143,133.14594,-5.893234,-0.5320267,-0.70668674,0.7184674,39.3217,-76.61277
2024-11-10 17:00:00,7980295.5,51.0,8.0,2.0,22.0,12049.582,3.9998214,131.97154,-5.893234,-0.18362816,-0.70629084,0.7189554,39.317696,-76.61341
2024-11-10 18:00:00,7980295.5,50.69097,8.0,2.0,22.0,12016.643,4.0,127.95827,-5.893234,0.16482683,-0.7059401,0.7201015,39.316452,-76.610756
2024-11-10 19:00:00,7980295.5,51.239,8.0,2.0,22.0,12361.738,4.158346,133.10605,-5.893234,0.46247447,-0.7055611,0.7211639,39.316086,-76.612625
2024-11-10 20:00:00,7980295.5,50.65692,8.0,2.0,21.688597,12225.89,4.124123,131.4402,-0.971159,0.6318635,-0.70519817,0.7222431,39.31675,-76.61293
2024-11-10 21:00:00,7980295.5,50.13935,8.0,2.0,22.0,12084.301,4.0,132.07932,-0.79267144,0.74910605,-0.7048165,0.7232468,39.316383,-76.61091
2024-11-10 22:00:00,7980295.5,51.0,8.0,2.0,22.0,12138.077,4.0,133.442,-0.52248925,0.7813967,-0.7044404,0.72382784,39.317726,-76.61063
2024-11-10 23:00:00,7980295.5,50.75,8.0,2.0,22.0,12184.915,4.0,126.79589,-0.211326,0.77679926,-0.7040736,0.72447693,39.316814,-76.61067
2024-11-11 00:00:00,7980295.5,51.593132,8.0,2.0,22.0,12239.149,4.0,133.44124,9.034943e-12,0.7224356,-0.703657,0.72519004,39.317337,-76.610756
2024-11-11 01:00:00,7980295.5,50.333332,8.0,2.0,22.0,12420.93,4.0,131.01831,0.22697848,0.5687069,-0.7031608,0.7258231,39.317528,-76.6111
2024-11-11 02:00:00,7980295.5,51.0,8.0,2.0,22.0,12183.325,4.0,129.92815,0.51000905,0.3454838,-0.7026913,0.7264043,39.316612,-76.610146
2024-11-11 03:00:00,7980295.5,50.5,8.0,2.0,22.0,12338.979,3.971135,134.6545,0.7080902,-0.0046669655,-0.70223176,0.7269502,39.318295,-76.61223
2024-11-11 04:00:00,7980295.5,51.832516,8.0,2.0,22.0,12235.787,4.0,133.71394,0.80292064,-0.35349655,-0.7017038,0.72747505,39.318405,-76.612404
2024-11-11 05:00:00,7980295.5,52.12086,8.0,2.0,22.0,12279.889,4.0,129.88124,0.7984748,-0.66345423,-0.7010678,0.72802585,39.31857,-76.61055
2024-11-11 06:00:00,7885496.5,52.208996,7.960313,2.0,22.0,12335.727,3.7967916,128.04492,0.6589461,-0.9105086,-0.7004006,0.72858983,39.319084,-76.61174
2024-11-11 07:00:00,7710026.5,52.28023,8.0,2.0,22.0,12241.083,3.8741293,132.29655,0.39613426,-1.4364256,-0.69978106,0.72911245,39.31947,-76.61239
2024-11-11 08:00:00,7980295.5,53.07779,7.962605,2.0,22.0,12387.7705,4.0,133.29878,0.094604164,-17.650555,-0.6992046,0.72966605,39.320374,-76.61236
2024-11-11 09:00:00,600543.0,53.200718,8.0,2.0,22.0,12232.936,3.9682198,135.7414,-0.08177434,-17.650555,-0.69858766,0.7301932,39.31798,-76.61322
2024-11-11 10:00:00,7181789.5,53.0,8.0,2.0,22.0,12314.127,4.0,134.08987,-0.3524625,-17.650555,-0.6979443,0.73066306,39.31911,-76.613655
2024-11-11 11:00:00,7075893.0,52.588234,8.0,2.0,22.0,12083.467,4.0,134.78404,-0.63352144,-17.650555,-0.6971846,0.7310747,39.319096,-76.61421
2024-11-11 12:00:00,7775018.5,53.333332,8.0,2.0,22.0,12537.494,3.9893732,134.52498,-0.8744603,-17.650555,-0.6964502,0.7314879,39.3174,-76.614365
2024-11-11 13:00:00,7763472.5,53.0,8.0,2.0,22.0,12613.407,3.999147,134.0,-0.99787664,-17.650555,-0.6956683,0.73189145,39.31788,-76.611435
2024-11-11 14:00:00,3651775.0,51.220238,8.0,2.0,22.0,12232.704,3.8554626,133.43626,-5.893234,-0.98674655,-0.6951062,0.7323109,39.31797,-76.612755
2024-11-11 15:00:00,3164852.2,52.0,8.0,2.0,22.0,12369.755,3.8895643,138.277,-5.893234,-0.80211896,-0.6944809,0.73299426,39.31898,-76.61226
2024-11-11 16:00:00,3574228.5,51.623753,8.0,2.0,22.0,12357.621,4.0,137.56404,-5.893234,-0.5363029,-0.6938941,0.7336539,39.317142,-76.61213
2024-11-11 17:00:00,6650554.0,50.344273,8.0,2.0,22.0,12319.151,4.0,134.81625,-5.893234,-0.18755125,-0.6933074,0.734305,39.317036,-76.61228
2024-11-11 18:00:00,6393971.0,50.75084,8.0,2.0,22.0,12494.452,3.7777226,132.1946,-5.893234,0.16168399,-0.6927622,0.73491395,39.31893,-76.61077
2024-11-11 19:00:00,598469.9,50.14571,8.0,2.0,22.0,12245.24,4.0,133.43176,-5.893234,0.4697341,-0.6922216,0.73532385,39.31748,-76.61236
2024-11-11 20:00:00,1983042.1,50.99829,8.0,2.0,22.0,12019.543,4.0,132.3357,-0.9507489,0.63296247,-0.6916765,0.73572636,39.316475,-76.610565
2024-11-11 21:00:00,7980295.5,50.0,8.0,2.0,22.0,11886.055,4.0035214,135.91115,-0.7715156,0.748739,-0.69111466,0.73612034,39.316578,-76.611
2024-11-11 22:00:00,6621095.5,50.0,8.0,2.0,22.0,11873.631,3.9159405,134.93567,-0.4873445,0.77925366,-0.69059306,0.73649484,39.317432,-76.61009
2024-11-11 23:00:00,596522.8,50.0,8.0,2.0,22.0,12318.077,3.8979547,134.2627,-0.18783265,0.7728108,-0.69007313,0.7369264,39.31619,-76.609924
2024-11-12 00:00:00,594709.5,50.383778,8.0,2.0,22.0,12270.63,3.912152,131.52074,0.0022489612,0.72176623,-0.6895732,0.7374348,39.316814,-76.60996
2024-11-12 01:00:00,598356.1,49.786247,8.0,2.0,22.0,12192.366,3.803248,131.31989,0.26930073,0.56492186,-0.68903756,0.73794687,39.31697,-76.61078
2024-11-12 02:00:00,600582.75,50.0,8.0,2.0,22.0,12384.877,3.8457878,131.56865,0.5557852,0.34202507,-0.6883687,0.7384591,39.317974,-76.610504
2024-11-12 03:00:00,596748.25,50.5,8.0,2.0,22.0,12086.263,3.9038742,130.19984,0.74857455,-0.021911213,-0.687649,0.73895353,39.31666,-76.61004
2024-11-12 04:00:00,597083.3,51.0,8.0,2.0,22.0,12452.477,3.909388,134.0,0.82501376,-0.35331678,-0.68700266,0.73942894,39.31682,-76.610756
2024-11-12 05:00:00,600081.06,51.373966,8.0,2.0,22.0,12483.233,3.9067223,137.56181,0.81805396,-0.6680886,-0.68629605,0.739853,39.319794,-76.612114
2024-11-12 06:00:00,7292285.5,52.71088,8.0,2.0,22.0,12050.61,3.8262784,134.45952,0.6863716,-0.9104344,-0.68567723,0.74027115,39.31948,-76.610214
2024-11-12 07:00:00,594330.6,52.171272,7.650025,2.0,22.0,12364.437,3.686714,130.78796,0.4192393,-1.8042974,-0.6853159,0.74065727,39.320637,-76.610435
2024-11-12 08:00:00,595907.0,53.297226,8.0,2.0,22.0,12494.37,3.6666667,131.6107,0.12469599,-17.650555,-0.68491983,0.7410691,39.31947,-76.61198
2024-11-12 09:00:00,589753.7,52.546417,8.0,2.0,22.0,12527.724,4.0,135.90935,-0.07116189,-17.650555,-0.684524,0.7415029,39.31957,-76.611565
2024-11-12 10:00:00,581700.7,53.76851,8.0,2.0,22.0,12177.458,3.9242463,134.0,-0.3333068,-17.650555,-0.68410677,0.74192125,39.32053,-76.61331
2024-11-12 11:00:00,557458.06,53.838505,8.0,2.0,22.0,11878.776,3.9268992,135.95473,-0.6155039,-17.650555,-0.6834635,0.742379,39.319668,-76.612755
2024-11-12 12:00:00,584526.3,52.647762,8.0,2.0,22.0,11947.0,3.8905308,138.31607,-0.86341965,-17.650555,-0.68284935,0.74277234,39.318016,-76.613365
2024-11-12 13:00:00,559719.75,54.0,8.0,2.0,22.0,12227.862,3.8217502,137.81026,-0.9943176,-17.650555,-0.68217134,0.7433394,39.318115,-76.61321
2024-11-12 14:00:00,565413.5,52.80401,8.0,2.0,22.0,12212.996,3.9444818,141.493,-5.893234,-0.98856974,-0.68147707,0.7440445,39.3193,-76.61218
2024-11-12 15:00:00,565096.0,52.0,8.0,2.0,22.0,12351.081,3.857143,135.4731,-5.893234,-0.8136499,-0.68079036,0.74472386,39.31861,-76.6111
2024-11-12 16:00:00,568956.44,52.088047,8.0,2.0,22.0,12308.253,4.0,133.03401,-5.893234,-0.544786,-0.6800882,0.74544543,39.317444,-76.61276
2024-11-12 17:00:00,542728.56,50.64754,8.0,2.0,22.0,12586.775,3.8346634,134.07262,-5.893234,-0.19513936,-0.67935956,0.74613947,39.318726,-76.611046
2024-11-12 18:00:00,528671.94,50.99971,8.0,2.0,22.0,12083.816,3.9179692,131.5126,-5.893234,0.1557262,-0.6786782,0.74675477,39.318626,-76.61013
2024-11-12 19:00:00,544289.94,50.614574,8.0,2.0,21.2,12375.667,3.9597404,137.26424,-5.7161555,0.45762554,-0.67807543,0.7473695,39.317055,-76.60991
2024-11-12 20:00:00,552070.25,49.666668,8.0,2.0,21.60641,12312.559,3.987498,134.2564,-0.9413739,0.62464327,-0.6775149,0.74798995,39.31736,-76.610245
2024-11-12 21:00:00,530337.75,50.0,8.0,2.0,21.5,12103.641,3.9226294,135.69487,-0.7539369,0.74149925,-0.6769522,0.7485825,39.318363,-76.610855
2024-11-12 22:00:00,535762.44,49.105576,8.0,2.0,22.0,11899.243,3.9290843,133.38202,-0.48070043,0.77729654,-0.676384,0.7491799,39.31961,-76.60927
2024-11-12 23:00:00,521918.28,49.666668,8.0,2.0,21.5,12398.72,4.0,133.42007,-0.17794168,0.76728016,-0.6758066,0.7497842,39.3182,-76.608955
2024-11-13 00:00:00,492183.84,49.178482,8.0,2.0,21.5,12365.939,4.0,133.04039,0.0026566028,0.71188015,-0.67501235,0.7503229,39.3168,-76.60993
2024-11-13 01:00:00,522314.78,49.236732,8.0,2.0,22.0,12161.549,3.9978902,136.82556,0.2996225,0.56144094,-0.67420053,0.75091016,39.317482,-76.609055
2024-11-13 02:00:00,507558.97,49.666023,8.0,2.0,22.0,12156.341,3.9980268,133.6668,0.5787833,0.33779377,-0.6734605,0.7515646,39.31908,-76.61
2024-11-13 03:00:00,511672.4,50.5,7.999819,2.0,22.0,12426.792,3.778366,131.99057,0.7718887,-0.03504884,-0.6726461,0.7521976,39.318172,-76.6092
2024-11-13 04:00:00,516319.25,51.0,8.0,2.0,22.0,12602.428,3.855527,133.21974,0.84329253,-0.3704504,-0.6720582,0.7528019,39.31833,-76.60981
2024-11-13 05:00:00,511079.62,52.323948,7.895398,2.0,22.0,12326.027,3.6666667,135.31425,0.83123934,-0.6835024,-0.671585,0.7534169,39.319775,-76.610146
2024-11-13 06:00:00,506083.5,51.60335,8.0,2.0,22.0,12470.564,3.75,133.53395,0.7239011,-0.9179534,-0.67111194,0.75416416,39.31788,-76.60995
2024-11-13 07:00:00,505918.6,52.644417,8.0,2.0,22.0,12481.379,3.6,133.5239,0.4576291,-2.752954,-0.6706397,0.75501573,39.319214,-76.61054
2024-11-13 08:00:00,502281.84,53.264454,8.0,2.0,22.0,11905.484,3.6622887,134.9025,0.15199155,-17.650555,-0.67013174,0.7558723,39.320194,-76.611206
2024-11-13 09:00:00,510829.22,51.78229,8.0,2.0,22.0,12160.549,3.6666667,130.78142,-0.055769857,-17.650555,-0.6695228,0.75661504,39.318268,-76.610596
2024-11-13 10:00:00,490383.97,52.360184,8.0,2.0,22.0,12314.177,3.8333333,134.57817,-0.30920708,-17.650555,-0.66884863,0.7574574,39.317772,-76.61055
2024-11-13 11:00:00,486439.4,53.001614,8.0,2.0,22.0,12239.994,3.75,134.69443,-0.6000526,-17.650555,-0.6682296,0.75785655,39.32025,-76.612114
2024-11-13 12:00:00,492257.28,52.795654,8.0,2.0,22.0,12351.36,3.8745372,138.64073,-0.8363212,-17.650555,-0.66760445,0.7582922,39.318863,-76.613235
2024-11-13 13:00:00,488468.88,52.580868,8.0,2.0,22.0,12277.4795,3.8333333,135.59985,-0.99192965,-17.650555,-0.6670472,0.7587023,39.319286,-76.612076
2024-11-13 14:00:00,483194.5,52.37363,8.0,2.0,22.0,12380.702,3.7275803,134.6929,-5.893234,-0.99148107,-0.6665263,0.7591283,39.318558,-76.60953
2024-11-13 15:00:00,480493.44,50.749847,8.0,2.0,22.0,12301.679,3.8,133.22318,-5.893234,-0.8163554,-0.66595316,0.75970656,39.31919,-76.6109
2024-11-13 16:00:00,487649.88,51.41279,8.0,2.0,21.88999,12121.361,3.75,136.08379,-5.893234,-0.55401194,-0.6653805,0.7604482,39.31821,-76.610565
2024-11-13 17:00:00,479275.4,50.21039,8.0,2.0,21.569546,12658.434,4.0,138.1405,-5.893234,-0.20086409,-0.66485775,0.7611851,39.31839,-76.61156
2024-11-13 18:00:00,475000.75,50.0,8.0,2.0,21.660032,12301.733,3.7501583,134.68655,-5.893234,0.123149864,-0.6643363,0.76196903,39.31914,-76.60975
2024-11-13 19:00:00,477862.34,50.0,8.0,2.0,22.0,12242.381,3.8820636,140.45625,-1.1369829,0.43829533,-0.6637835,0.76271933,39.319138,-76.61148
2024-11-13 20:00:00,474292.78,49.0,8.0,2.0,21.754124,12142.546,3.8571432,136.10344,-0.933692,0.60756457,-0.66327935,0.763264,39.319138,-76.61016
2024-11-13 21:00:00,473672.4,48.59082,8.0,2.0,22.0,12299.176,3.902713,136.56018,-0.7455911,0.73094785,-0.6627112,0.763785,39.317593,-76.60917
2024-11-13 22:00:00,472602.16,47.997616,8.0,2.0,21.5,12342.818,3.925528,139.69168,-0.45076954,0.7697648,-0.6619875,0.7642942,39.31865,-76.61052
2024-11-13 23:00:00,473136.38,48.0,8.0,2.0,21.25,12383.116,3.8683527,138.47316,-0.17079706,0.75825983,-0.66128653,0.7647803,39.318558,-76.6096
2024-11-14 00:00:00,472445.88,49.797283,8.0,2.0,21.80949,12086.053,3.8736463,141.36705,0.0039636423,0.6880761,-0.6605475,0.76518565,39.31733,-76.60886
2024-11-14 01:00:00,464096.0,50.0,8.0,2.0,22.0,12135.432,3.8902795,136.62683,0.3274131,0.5495719,-0.6598442,0.76551354,39.317894,-76.61047
2024-11-14 02:00:00,458754.25,49.48889,8.0,2.0,22.0,12412.614,3.7709808,134.59145,0.6081463,0.3137786,-0.6591713,0.765812,39.319164,-76.60887
